CVE,CVE URL,Publish Date,Last Update Date,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Access Complexity,Authentication,Gained Access,Vulnerability Types,CWE,Affected Product Versions,Bugzilla URLs,Bugzilla IDs,Advisory URLs,Advisory IDs,Advisory Info,Git URLs,Git Commit Hashes,SVN URLs,SVN Revision Numbers
CVE-2006-5453,https://www.cvedetails.com/cve/CVE-2006-5453,2006-10-23,2018-10-17,3.5,None,Partial,None,Medium,Single system,None,"[""Cross Site Scripting""]",,"{""Bugzilla"": [""2.18"", ""2.18.1"", ""2.18.2"", ""2.18.3"", ""2.18.4"", ""2.18.5"", ""2.20"", ""2.20.1"", ""2.20.2"", ""2.22"", ""2.23"", ""2.23.1"", ""2.23.2""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=206037"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=330555"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=355728""]","[""206037"", ""330555"", ""355728""]",,,,,,,
CVE-2007-0792,https://www.cvedetails.com/cve/CVE-2007-0792,2007-02-06,2018-10-16,7.5,Partial,Partial,Partial,Low,Not required,User,,,"{""Bugzilla"": [""2.23.3""]}",,,,,,,,,
CVE-2006-6499,https://www.cvedetails.com/cve/CVE-2006-6499,2006-12-19,2019-10-09,4.3,None,None,Partial,Medium,Not required,None,"[""Denial Of Service""]",,"{""Firefox"": [""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""2.0""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6""], ""Thunderbird"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.7"", ""0.7.1"", ""0.7.2"", ""0.7.3"", ""0.8"", ""0.9"", ""1.0"", ""1.0.2"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.1"", ""1.5"", ""1.5.0.2"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.7"", ""1.5.0.8""]}",,,"[""https://www.mozilla.org/security/announce/2006/mfsa2006-68.html""]","[""MFSA-2006-68""]","{""MFSA-2006-68"": {""Announced"": ""2006-12-19"", ""Reporter"": ""Mozilla Developers"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 1.5.0.9"", ""Firefox 2.0.0.1"", ""SeaMonkey 1.0.7"", ""Thunderbird 1.5.0.9""], ""CVEs"": [""CVE-2006-6497"", ""CVE-2006-6498"", ""CVE-2006-6499""]}}",,,,
CVE-2007-0981,https://www.cvedetails.com/cve/CVE-2007-0981,2007-02-15,2018-10-16,7.5,Partial,Partial,Partial,Low,Not required,None,"[""Bypass a restriction or similar""]",264,"{""Firefox"": [""0.8"", ""0.9"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""2.0"", ""2.0.0.1"", ""Preview Release""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=370445""]","[""370445""]","[""https://www.mozilla.org/security/announce/2007/mfsa2007-07.html""]","[""MFSA-2007-07""]","{""MFSA-2007-07"": {""Announced"": ""2007-02-23"", ""Reporter"": ""Michal Zalewski"", ""Impact"": ""High"", ""Products"": [""Firefox"", ""SeaMonkey""], ""Fixed In"": [""Firefox 1.5.0.10"", ""Firefox 2.0.0.2"", ""SeaMonkey 1.0.8""], ""CVEs"": [""CVE-2007-0981""]}}",,,,
CVE-2008-0413,https://www.cvedetails.com/cve/CVE-2008-0413,2008-02-08,2018-10-15,9.3,Complete,Complete,Complete,Medium,Not required,None,"[""Denial Of Service"", ""Memory corruption""]",399,"{""Firefox"": [""2.0.0.11""], ""Seamonkey"": [""1.1.7""], ""Thunderbird"": [""2.0.0.11""]}","[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=407720,390597,373344,398085,406572,391028,406036,402087""]","[""407720,390597,373344,398085,406572,391028,406036,402087""]","[""https://www.mozilla.org/security/announce/2008/mfsa2008-01.html""]","[""MFSA-2008-01""]","{""MFSA-2008-01"": {""Announced"": ""2008-02-07"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 2.0.0.12"", ""SeaMonkey 1.1.8"", ""Thunderbird 2.0.0.12""], ""CVEs"": [""CVE-2008-0412"", ""CVE-2008-0413""]}}",,,,
CVE-2007-4841,https://www.cvedetails.com/cve/CVE-2007-4841,2007-09-12,2019-10-09,9.3,Complete,Complete,Complete,Medium,Not required,Admin,"[""Execute Code""]",20,"{""Firefox"": [""2.0.0.8""], ""Seamonkey"": [""1.1.5""], ""Thunderbird"": [""2.0.0.8""]}",,,"[""https://www.mozilla.org/security/announce/2007/mfsa2007-36.html""]","[""MFSA-2007-36""]","{""MFSA-2007-36"": {""Announced"": ""2007-10-18"", ""Reporter"": ""Billy Rios, Nate McFeters, Secunia"", ""Impact"": ""Moderate"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 2.0.0.8"", ""SeaMonkey 1.1.5"", ""Thunderbird 2.0.0.9""], ""CVEs"": [""CVE-2007-4841""]}}",,,,
CVE-2007-6715,https://www.cvedetails.com/cve/CVE-2007-6715,2008-04-17,2008-11-15,4.3,None,None,Partial,Medium,Not required,None,"[""Denial Of Service""]",,"{""Firefox"": []}",,,,,,,,,
CVE-2008-1236,https://www.cvedetails.com/cve/CVE-2008-1236,2008-03-27,2018-10-11,6.8,Partial,Partial,Partial,Medium,Not required,User,"[""Denial Of Service"", ""Execute Code""]",399,"{""Firefox"": [""2.0.0.12""], ""Seamonkey"": [""1.1.8""], ""Thunderbird"": [""2.0.0.12""]}",,,"[""https://www.mozilla.org/security/announce/2008/mfsa2008-15.html""]","[""MFSA-2008-15""]","{""MFSA-2008-15"": {""Announced"": ""2008-03-25"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 2.0.0.13"", ""SeaMonkey 1.1.9"", ""Thunderbird 2.0.0.14""], ""CVEs"": [""CVE-2008-1236"", ""CVE-2008-1237""]}}",,,,
CVE-2009-0071,https://www.cvedetails.com/cve/CVE-2009-0071,2009-01-08,2017-09-28,2.6,None,None,Partial,High,Not required,None,"[""Denial Of Service""]",399,"{""Firefox"": [""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=472507"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=448329"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=456727""]","[""472507"", ""448329"", ""456727""]",,,,,,,
CVE-2009-0771,https://www.cvedetails.com/cve/CVE-2009-0771,2009-03-04,2017-09-28,10.0,Complete,Complete,Complete,Low,Not required,Admin,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",399,"{""Firefox"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12"", ""1.1.13"", ""1.1.14""], ""Thunderbird"": [""2.0.0.0"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.9"", ""2.0.0.12"", ""2.0.0.14"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20""]}","[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=424276,435209,436965,460706,466057,468578,471594,472502""]","[""424276,435209,436965,460706,466057,468578,471594,472502""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-07.html""]","[""MFSA-2009-07""]","{""MFSA-2009-07"": {""Announced"": ""2009-03-04"", ""Reporter"": ""Mozilla developers"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 3.0.7"", ""SeaMonkey 1.1.15"", ""Thunderbird 2.0.0.21""], ""CVEs"": [""CVE-2009-0771"", ""CVE-2009-0772"", ""CVE-2009-0773"", ""CVE-2009-0774""]}}",,,,
CVE-2009-0772,https://www.cvedetails.com/cve/CVE-2009-0772,2009-03-04,2018-10-03,9.3,Complete,Complete,Complete,Medium,Not required,None,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",399,"{""Firefox"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12"", ""1.1.13"", ""1.1.14""], ""Thunderbird"": [""2.0.0.0"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.9"", ""2.0.0.12"", ""2.0.0.14"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=475136""]","[""475136""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-07.html""]","[""MFSA-2009-07""]","{""MFSA-2009-07"": {""Announced"": ""2009-03-04"", ""Reporter"": ""Mozilla developers"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 3.0.7"", ""SeaMonkey 1.1.15"", ""Thunderbird 2.0.0.21""], ""CVEs"": [""CVE-2009-0771"", ""CVE-2009-0772"", ""CVE-2009-0773"", ""CVE-2009-0774""]}}",,,,
CVE-2009-0355,https://www.cvedetails.com/cve/CVE-2009-0355,2009-02-04,2017-09-28,5.4,Complete,None,None,High,Not required,None,,264,"{""Firefox"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.6.1"", ""0.7"", ""0.7.1"", ""0.8"", ""0.9"", ""0.9 Rc"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0"", ""2.0 8"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0 .1"", ""2.0 .4"", ""2.0 .5"", ""2.0 .6"", ""2.0 .7"", ""2.0 .9"", ""2.0 .10"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=466937""]","[""466937""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-03.html""]","[""MFSA-2009-03""]","{""MFSA-2009-03"": {""Announced"": ""2009-02-03"", ""Reporter"": ""moz_bug_r_a4"", ""Impact"": ""High"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.6""], ""CVEs"": [""CVE-2009-0355""]}}",,"[""4b3a65930e13db450ea5476b1884e0413af748d3""]",,
