CVE,CVE URL,Publish Date,Last Update Date,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Access Complexity,Authentication,Gained Access,Vulnerability Types,CWE,Affected Product Versions,Bugzilla URLs,Bugzilla IDs,Advisory URLs,Advisory IDs,Advisory Info,Git URLs,Git Commit Hashes,SVN URLs,SVN Revision Numbers
CVE-2007-0009,https://www.cvedetails.com/cve/CVE-2007-0009,2007-02-26,2019-10-09,6.8,Partial,Partial,Partial,Medium,Not required,User,"[""Execute Code"", ""Overflow""]",119,"{""Firefox"": [""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""2.0"", ""2.0.0.1""], ""Network Security Services"": [""3.1"", ""3.1.1"", ""3.2"", ""3.2.1"", ""3.3"", ""3.3.1"", ""3.3.2"", ""3.4"", ""3.4.1"", ""3.4.2"", ""3.4.3"", ""3.5"", ""3.6"", ""3.6.1"", ""3.7"", ""3.7.1"", ""3.7.2"", ""3.7.3"", ""3.7.5"", ""3.7.7"", ""3.8"", ""3.9"", ""3.9.1"", ""3.9.2"", ""3.9.3"", ""3.9.4"", ""3.9.5"", ""3.10"", ""3.10.1"", ""3.10.2"", ""3.11"", ""3.11.1"", ""3.11.2"", ""3.11.3"", ""3.11.4""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7""], ""Thunderbird"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.7"", ""0.7.1"", ""0.7.2"", ""0.7.3"", ""0.8"", ""0.9"", ""1.0"", ""1.0.2"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.1"", ""1.5"", ""1.5.0.2"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=364323""]","[""364323""]","[""https://www.mozilla.org/security/announce/2007/mfsa2007-06.html""]","[""MFSA-2007-06""]","{""MFSA-2007-06"": {""Announced"": ""2007-02-23"", ""Reporter"": ""iDefense"", ""Impact"": ""Critical (Firefox 2.0 Not Affected In Default Configuration)"", ""Products"": [""Firefox"", ""NSS"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 1.5.0.10"", ""Firefox 2.0.0.2"", ""NSS 3.11.5"", ""SeaMonkey 1.0.8"", ""Thunderbird 1.5.0.10""]}}",,,,
CVE-2007-0780,https://www.cvedetails.com/cve/CVE-2007-0780,2007-02-26,2019-10-09,6.8,Partial,Partial,Partial,Medium,Not required,User,"[""Cross Site Scripting""]",79,"{""Firefox"": [""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""2.0"", ""2.0.0.1""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=354973""]","[""354973""]","[""https://www.mozilla.org/security/announce/2007/mfsa2007-05.html""]","[""MFSA-2007-05""]","{""MFSA-2007-05"": {""Announced"": ""2007-02-23"", ""Reporter"": ""shutdown, Michal Zalewski"", ""Impact"": ""Moderate"", ""Products"": [""Firefox"", ""SeaMonkey""], ""Fixed In"": [""Firefox 1.5.0.10"", ""Firefox 2.0.0.2"", ""SeaMonkey 1.0.8""]}}",,,,
CVE-2008-2811,https://www.cvedetails.com/cve/CVE-2008-2811,2008-07-07,2018-10-11,10.0,Complete,Complete,Complete,Low,Not required,None,"[""Denial Of Service"", ""Execute Code"", ""Overflow""]",399,"{""Firefox"": [""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14""], ""Seamonkey"": [""1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9""], ""Thunderbird"": [""2.0.0.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=439735""]","[""439735""]","[""https://www.mozilla.org/security/announce/2008/mfsa2008-33.html""]","[""MFSA-2008-33""]","{""MFSA-2008-33"": {""Announced"": ""2008-07-01"", ""Reporter"": ""Astabis (iSIGHT Partners GVP Program)"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 2.0.0.15"", ""SeaMonkey 1.1.10"", ""Thunderbird 2.0.0.16""]}}",,,,
CVE-2008-3837,https://www.cvedetails.com/cve/CVE-2008-3837,2008-09-24,2018-11-01,9.3,Complete,Complete,Complete,Medium,Not required,None,,,"{""Firefox"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.6.1"", ""0.7"", ""0.7.1"", ""0.8"", ""0.9"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.4.1"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""3.0"", ""3.0.1""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=329385""]","[""329385""]","[""https://www.mozilla.org/security/announce/2008/mfsa2008-40.html""]","[""MFSA-2008-40""]","{""MFSA-2008-40"": {""Announced"": ""2008-09-23"", ""Reporter"": ""Paul Nickerson, Liu Die Yu"", ""Impact"": ""Low"", ""Products"": [""Firefox"", ""SeaMonkey""], ""Fixed In"": [""Firefox 2.0.0.17"", ""Firefox 3.0.2"", ""SeaMonkey 1.1.12""]}}",,,,
CVE-2008-4723,https://www.cvedetails.com/cve/CVE-2008-4723,2008-10-23,2008-10-24,4.3,None,Partial,None,Medium,Not required,None,"[""Cross Site Scripting""]",79,"{""Firefox"": [""3.0.1"", ""3.0.2"", ""3.0.3""]}",,,,,,,,,
CVE-2008-5018,https://www.cvedetails.com/cve/CVE-2008-5018,2008-11-13,2018-11-02,10.0,Complete,Complete,Complete,Low,Not required,Admin,"[""Denial Of Service""]",399,"{""Firefox"": [""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12""], ""Thunderbird"": [""2.0"", ""2.0.0.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=452786""]","[""452786""]","[""https://www.mozilla.org/security/announce/2008/mfsa2008-52.html""]","[""MFSA-2008-52""]","{""MFSA-2008-52"": {""Announced"": ""2008-11-12"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 2.0.0.18"", ""Firefox 3.0.4"", ""SeaMonkey 1.1.13"", ""Thunderbird 2.0.0.18""]}}",,,,
CVE-2009-3078,https://www.cvedetails.com/cve/CVE-2009-3078,2009-09-10,2017-09-18,5.0,None,Partial,None,Low,Not required,None,,20,"{""Firefox"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.6.1"", ""0.7"", ""0.7.1"", ""0.8"", ""0.9"", ""0.9 Rc"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.4.1"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0"", ""2.0 8"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""2.0.0.21"", ""2.0 .1"", ""2.0 .4"", ""2.0 .5"", ""2.0 .6"", ""2.0 .7"", ""2.0 .9"", ""2.0 .10"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.5"", ""3.5.1"", ""3.5.2""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=453827""]","[""453827""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-50.html""]","[""MFSA-2009-50""]","{""MFSA-2009-50"": {""Announced"": ""2009-09-09"", ""Reporter"": ""Juan Pablo Lopez Yacubian"", ""Impact"": ""Low"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.14"", ""Firefox 3.5.3""]}}",,,,
CVE-2009-3165,https://www.cvedetails.com/cve/CVE-2009-3165,2009-09-15,2009-09-16,7.5,Partial,Partial,Partial,Low,Not required,None,"[""Execute Code"", ""Sql Injection""]",89,"{""Bugzilla"": [""2.23.4"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.1.1"", ""3.1.2"", ""3.1.3"", ""3.1.4"", ""3.2"", ""3.2.1"", ""3.2.2"", ""3.2.3"", ""3.2.4"", ""3.3.1"", ""3.3.2"", ""3.3.3"", ""3.3.4"", ""3.4"", ""3.4.1""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=515191""]","[""515191""]",,,,,,,
CVE-2009-3074,https://www.cvedetails.com/cve/CVE-2009-3074,2009-09-10,2017-09-18,10.0,Complete,Complete,Complete,Low,Not required,Admin,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",,"{""Firefox"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.6.1"", ""0.7"", ""0.7.1"", ""0.8"", ""0.9"", ""0.9 Rc"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.4.1"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0"", ""2.0 8"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""2.0.0.21"", ""2.0 .1"", ""2.0 .4"", ""2.0 .5"", ""2.0 .6"", ""2.0 .7"", ""2.0 .9"", ""2.0 .10"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=467493""]","[""467493""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-47.html""]","[""MFSA-2009-47""]","{""MFSA-2009-47"": {""Announced"": ""2009-09-09"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.14"", ""Firefox 3.5.3""]}}",,,,
CVE-2009-3076,https://www.cvedetails.com/cve/CVE-2009-3076,2009-09-10,2017-09-18,9.3,Complete,Complete,Complete,Medium,Not required,Admin,,,"{""Firefox"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.6.1"", ""0.7"", ""0.7.1"", ""0.8"", ""0.9"", ""0.9 Rc"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.4.1"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0"", ""2.0 8"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""2.0.0.21"", ""2.0 .1"", ""2.0 .4"", ""2.0 .5"", ""2.0 .6"", ""2.0 .7"", ""2.0 .9"", ""2.0 .10"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=326628"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=509413""]","[""326628"", ""509413""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-48.html""]","[""MFSA-2009-48""]","{""MFSA-2009-48"": {""Announced"": ""2009-09-09"", ""Reporter"": ""Jesse Ruderman, Dan Kaminsky"", ""Impact"": ""Moderate"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.14""]}}",,,,
