CVE,CVE URL,Publish Date,Last Update Date,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Access Complexity,Authentication,Gained Access,Vulnerability Types,CWE,Affected Product Versions,Bugzilla URLs,Bugzilla IDs,Advisory URLs,Advisory IDs,Advisory Info,Git URLs,Git Commit Hashes,SVN URLs,SVN Revision Numbers
CVE-2007-0802,https://www.cvedetails.com/cve/CVE-2007-0802,2007-02-07,2018-10-16,6.4,Partial,Partial,None,Low,Not required,None,"[""Bypass a restriction or similar""]",264,"{""Firefox"": [""2.0.0.1""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=367538""]","[""367538""]",,,,,,,
CVE-2007-0896,https://www.cvedetails.com/cve/CVE-2007-0896,2007-02-13,2017-07-28,4.3,None,Partial,None,Medium,Not required,None,"[""Cross Site Scripting""]",79,"{""Firefox"": []}",,,,,,,,,
CVE-2008-2808,https://www.cvedetails.com/cve/CVE-2008-2808,2008-07-07,2018-10-11,4.3,None,Partial,None,Medium,Not required,None,"[""Cross Site Scripting""]",79,"{""Firefox"": [""2.0 8"", ""2.0"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0 .1"", ""2.0 .4"", ""2.0 .5"", ""2.0 .6"", ""2.0 .9"", ""2.0 .10""], ""Seamonkey"": [""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9""], ""Thunderbird"": [""2.0 8"", ""2.0 .4"", ""2.0 .5"", ""2.0 .6"", ""2.0 .9"", ""2.0 .12"", ""2.0 .13"", ""2.0 .14""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=411433""]","[""411433""]","[""https://www.mozilla.org/security/announce/2008/mfsa2008-30.html""]","[""MFSA-2008-30""]","{""MFSA-2008-30"": {""Announced"": ""2008-07-01"", ""Reporter"": ""Masahiro Yamada"", ""Impact"": ""Low"", ""Products"": [""Firefox"", ""SeaMonkey""], ""Fixed In"": [""Firefox 2.0.0.15"", ""SeaMonkey 1.1.10""]}}",,,,
CVE-2008-4059,https://www.cvedetails.com/cve/CVE-2008-4059,2008-09-24,2017-09-28,7.5,Partial,Partial,Partial,Low,Not required,User,"[""Execute Code""]",264,"{""Firefox"": [""0.8"", ""0.9"", ""0.9 Rc"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=419848""]","[""419848""]","[""https://www.mozilla.org/security/announce/2008/mfsa2008-41.html""]","[""MFSA-2008-41""]","{""MFSA-2008-41"": {""Announced"": ""2008-09-23"", ""Reporter"": ""moz_bug_r_a4, Olli Pettay"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 2.0.0.17"", ""Firefox 3.0.2"", ""SeaMonkey 1.1.12"", ""Thunderbird 2.0.0.17""]}}",,,,
CVE-2008-5016,https://www.cvedetails.com/cve/CVE-2008-5016,2008-11-13,2017-09-28,5.0,None,None,Partial,Low,Not required,None,"[""Denial Of Service""]",399,"{""Firefox"": [""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12""], ""Thunderbird"": [""2.0.0.0"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.9"", ""2.0.0.12"", ""2.0.0.14"", ""2.0.0.17""]}","[""https://bugzilla.mozilla.org/buglist.cgi?bug_id=439206,453406,458637,444864,452157,449111,444260,457375,433429,443528,430394""]","[""439206,453406,458637,444864,452157,449111,444260,457375,433429,443528,430394""]","[""https://www.mozilla.org/security/announce/2008/mfsa2008-52.html""]","[""MFSA-2008-52""]","{""MFSA-2008-52"": {""Announced"": ""2008-11-12"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 2.0.0.18"", ""Firefox 3.0.4"", ""SeaMonkey 1.1.13"", ""Thunderbird 2.0.0.18""]}}",,,,
CVE-2008-4062,https://www.cvedetails.com/cve/CVE-2008-4062,2008-09-24,2018-11-01,10.0,Complete,Complete,Complete,Low,Not required,None,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",399,"{""Firefox"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.6.1"", ""0.7"", ""0.7.1"", ""0.8"", ""0.9"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.4.1"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""3.0"", ""3.0.1""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11""], ""Thunderbird"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.7"", ""0.7.1"", ""0.7.2"", ""0.7.3"", ""0.8"", ""0.9"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.0.13"", ""1.5.0.14"", ""1.5.1"", ""1.5.2"", ""1.7.1"", ""1.7.3"", ""2.0"", ""2.0.0.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=367736"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=445229"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=444608""]","[""367736"", ""445229"", ""444608""]","[""https://www.mozilla.org/security/announce/2008/mfsa2008-42.html""]","[""MFSA-2008-42""]","{""MFSA-2008-42"": {""Announced"": ""2008-09-23"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 2.0.0.17"", ""Firefox 3.0.2"", ""SeaMonkey 1.1.12"", ""Thunderbird 2.0.0.17""]}}",,,,
CVE-2009-3075,https://www.cvedetails.com/cve/CVE-2009-3075,2009-09-10,2017-09-18,10.0,Complete,Complete,Complete,Low,Not required,Admin,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",,"{""Firefox"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.6.1"", ""0.7"", ""0.7.1"", ""0.8"", ""0.9"", ""0.9 Rc"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.4.1"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0"", ""2.0 8"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""2.0.0.21"", ""2.0 .1"", ""2.0 .4"", ""2.0 .5"", ""2.0 .6"", ""2.0 .7"", ""2.0 .9"", ""2.0 .10"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.5"", ""3.5.1""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=505305"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=441714""]","[""505305"", ""441714""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-47.html"", ""https://www.mozilla.org/security/announce/2010/mfsa2010-07.html""]","[""MFSA-2009-47"", ""MFSA-2010-07""]","{""MFSA-2009-47"": {""Announced"": ""2009-09-09"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.14"", ""Firefox 3.5.3""]}, ""MFSA-2010-07"": {""Announced"": ""2010-03-16"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""SeaMonkey 1.1.19"", ""Thunderbird 2.0.0.24""]}}",,,,
CVE-2009-2662,https://www.cvedetails.com/cve/CVE-2009-2662,2009-08-04,2009-09-04,10.0,Complete,Complete,Complete,Low,Not required,None,"[""Denial Of Service"", ""Execute Code"", ""Overflow"", ""Memory corruption""]",119,"{""Firefox"": [""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.5.1""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=502832"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=503144""]","[""502832"", ""503144""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-45.html""]","[""MFSA-2009-45""]","{""MFSA-2009-45"": {""Announced"": ""2009-08-03"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.13"", ""Firefox 3.5.2""]}}",,,,
CVE-2009-3371,https://www.cvedetails.com/cve/CVE-2009-3371,2009-10-29,2017-09-18,10.0,Complete,Complete,Complete,Low,Not required,None,"[""Denial Of Service"", ""Execute Code""]",399,"{""Firefox"": [""3.5.1"", ""3.5.2"", ""3.5.3"", ""3.5.4""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=514554""]","[""514554""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-54.html""]","[""MFSA-2009-54""]","{""MFSA-2009-54"": {""Announced"": ""2009-10-27"", ""Reporter"": ""Orlando Berrera"", ""Impact"": ""Critical"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.5.4""]}}",,,,
CVE-2009-3070,https://www.cvedetails.com/cve/CVE-2009-3070,2009-09-10,2017-09-18,10.0,Complete,Complete,Complete,Low,Not required,Admin,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",,"{""Firefox"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.6.1"", ""0.7"", ""0.7.1"", ""0.8"", ""0.9 Rc"", ""0.9"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.4.1"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0"", ""2.0 8"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""2.0.0.21"", ""2.0 .1"", ""2.0 .4"", ""2.0 .5"", ""2.0 .6"", ""2.0 .7"", ""2.0 .9"", ""2.0 .10"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=465651"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=437565"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=430569""]","[""465651"", ""437565"", ""430569""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-47.html""]","[""MFSA-2009-47""]","{""MFSA-2009-47"": {""Announced"": ""2009-09-09"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.14"", ""Firefox 3.5.3""]}}",,,,
CVE-2010-3181,https://www.cvedetails.com/cve/CVE-2010-3181,2010-10-21,2017-09-18,6.9,Complete,Complete,Complete,Medium,Not required,None,"[""Gain privileges""]",,"{""Firefox"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.0.14"", ""3.0.15"", ""3.0.16"", ""3.0.17"", ""3.5"", ""3.5.1"", ""3.5.2"", ""3.5.3"", ""3.5.4"", ""3.5.5"", ""3.5.6"", ""3.5.7"", ""3.5.8"", ""3.5.9"", ""3.5.10"", ""3.5.11"", ""3.5.12"", ""3.5.13"", ""3.6"", ""3.6.2"", ""3.6.3"", ""3.6.4"", ""3.6.6"", ""3.6.7"", ""3.6.8"", ""3.6.9"", ""3.6.10""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12"", ""1.1.13"", ""1.1.14"", ""1.1.15"", ""1.1.16"", ""1.1.17"", ""1.1.18"", ""1.1.19"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""2.0"", ""2.0.1"", ""2.0.2"", ""2.0.3"", ""2.0.4"", ""2.0.5"", ""2.0.6"", ""2.0.7"", ""2.0.8""], ""Thunderbird"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.7"", ""0.7.1"", ""0.7.2"", ""0.7.3"", ""0.8"", ""0.9"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.0.13"", ""1.5.0.14"", ""1.5.1"", ""1.5.2"", ""2.0"", ""2.0.0.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.12"", ""2.0.0.14"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.21"", ""2.0.0.22"", ""2.0.0.23"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.1"", ""3.1.1"", ""3.1.2"", ""3.1.3"", ""3.1.4""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=589190""]","[""589190""]","[""https://www.mozilla.org/security/announce/2010/mfsa2010-71.html""]","[""MFSA-2010-71""]","{""MFSA-2010-71"": {""Announced"": ""2010-10-19"", ""Reporter"": ""Ehsan Akhgari, Dmitri Gribenko"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 3.5.14"", ""Firefox 3.6.11"", ""SeaMonkey 2.0.9"", ""Thunderbird 3.0.9"", ""Thunderbird 3.1.5""]}}",,,,
